Athlete ID,Year,Athlete Name,Athlete Class,School,Number of Races Run,Personal Record,Season Record,Consistency,Days since Season PR,All-American
61056,2023,Shane Erb,JR,Wartburg,6,1483.9005000000002,1483.9005000000002,12.454996064487503,64,0
61057,2023,Lance Sobaski,SR,Wartburg,6,1480.1014,1480.1014,24.443825269593095,7,0
61989,2023,Ryan Hoopingarner,SR,Trine,6,1449.7009,1449.7009,31.87807185827891,7,0
62098,2023,Louka Fetter,SR,Messiah,7,1478.7015000000001,1478.7015000000001,64.1674532935939,56,0
62357,2023,Hayden Beauchemin,JR,Claremont-Mudd-Scripps,6,1499.5,1506.7097,15.493343561851091,63,0
63191,2023,Nicholas Lyndaker,SR,St. Lawrence,7,1471.4009,1471.4009,27.908420560010168,7,1
63326,2023,Luc Santos,SR,Colorado College,6,1602.1027,1602.1027,69.68605638735332,35,0
63331,2023,Dominic Schwein,SR,Colorado College,6,1609.9011,1609.9011,44.57447305646344,21,0
64207,2023,Sam Tullis,SR,U. Of Chicago,5,1562.7,1563.7045,8.108391611472577,63,0
64208,2023,Zach Taubman,SR,U. Of Chicago,6,1543.9029,1543.9029,20.728254144765792,63,0
64254,2023,Nathan Tassey,SR,Roger Williams,4,1451.0005,1451.0005,39.77654015491484,7,1
64817,2023,Charlie Wilson,GR,Suny Geneseo,5,1490.9034000000001,1490.9034000000001,40.58422727088686,35,0
64828,2023,Derick Koen,SR,RIT,6,1487.4011,1487.4011,65.61427718196877,7,0
65830,2023,Ryan Podnar,SR,Carnegie Mellon,6,1444.8005,1444.8005,32.13237935806187,35,0
66203,2023,Roy Llewellyn,SR,Carleton,6,1505.0032,1505.0032,17.060643386296974,7,0
66210,2023,Indy Lyness,SR,Carleton,5,1522.0042,1522.0042,18.07314411621842,7,0
66835,2023,Eric Rutherford,SR,Loras,6,1542.3,1544.1056999999998,9.966647437955368,35,0
66842,2023,Jack Beehler,SR,Loras,6,1545.0053,1545.0053,70.56063929406744,7,0
67137,2023,Keaton Rush,SR,Washington And Lee,6,1480.9024000000002,1480.9024000000002,66.12105762847418,35,0
67165,2023,Stephen Ulrich,SR,Mount Union,5,1476.6024,1476.6024,32.59756022603527,7,0
67356,2023,Karan Shetty,SR,Benedictine (Ill.),7,1508.6027,1508.6027,56.656500370743004,7,0
67603,2023,Emmanuel Leblond,SR,Johns Hopkins,5,1444.2004,1444.2004,32.783625938670475,35,1
67604,2023,Rowan Cassidy,SR,Johns Hopkins,5,1482.9026000000001,1482.9026000000001,39.93102762483777,35,0
67607,2023,Matt Kelly,SR,Johns Hopkins,5,1478.6023,1478.6023,217.99016169017557,35,0
67849,2023,Alexander Kane,SR,Dickinson,5,1489.7008,1489.7008,38.425273221605046,7,0
67914,2023,Michael McCann,GR,Marywood,5,1490.3014,1490.3014,53.30888537722275,35,0
67948,2023,Bryce Ryder,SR,Marywood,5,1497.7017,1497.7017,44.73438180400922,7,0
68101,2023,Shaurya Srivastava,SR,NYU,5,1513.1030999999998,1513.1030999999998,32.974240580343995,35,0
68102,2023,Jeffrey Chen,SR,NYU,5,1466.8002999999999,1466.8002999999999,34.93838380341024,7,0
68105,2023,Andy Taylor,SR,NYU,5,1478.3007,1478.3007,25.394287834912806,7,0
68106,2023,Brandon Meiner,SR,NYU,6,1554.2072,1554.2072,21.706557759350055,35,0
68441,2023,Jack Stein,SR,Pomona-Pitzer,6,1470.5011,1470.5011,22.667636695394574,56,0
68593,2023,Alexander Bullard,SR,Washington U.,6,1522.1034,1522.1034,14.252911107896534,7,0
68820,2023,George Cahill,SR,Amherst,5,1519.8036,1519.8036,30.814656052015234,35,0
68821,2023,Aidan Gemme,JR,Amherst,6,1520.4037,1520.4037,22.052282457579928,35,0
68822,2023,Thomas Stephens,SR,Amherst,5,1527.0037,1527.0037,8.59686186163294,7,0
69200,2023,Dan Anderson,SR,Wis.-Whitewater,6,1485.7013,1485.7013,29.14216362823333,7,0
69202,2023,Adam Loenser,SR,Wis.-La Crosse,5,1486.9014000000002,1486.9014000000002,26.75066150699075,7,0
69203,2023,Aidan Matthai,SR,Wis.-La Crosse,5,1480.701,1480.701,26.6629016901312,7,0
69204,2023,Grant Matthai,SR,Wis.-La Crosse,5,1456.4004,1456.4004,52.623284991250785,7,0
69206,2023,Joey Sullivan,SR,Wis.-La Crosse,4,1496.0006,1496.0006,23.16028074230749,21,0
69512,2023,Nikhil DeNatale,SR,Williams,6,1438.6001999999999,1438.6001999999999,26.717653160515436,7,1
69513,2023,Justin Cascio,SR,RPI,4,1486.2029,1486.2029,31.25295813274126,35,0
69515,2023,Jack Loughery,SR,RPI,3,1481.4004,1481.4004,24.95327612777314,63,0
69516,2023,Ryan Hardiman,SR,Williams,6,1493.7022,1493.7022,54.82272334370121,7,0
69519,2023,Pat Theveny,GR,Williams,6,1520.3,1527.8038,18.568586859252427,7,0
69522,2023,Chris Ratcliffe,GR,Williams,6,1487.7016,1487.7016,26.58222695376739,7,0
